name;description;longitude;latitude
Antwerpsestraat 117 Bergen op Zoom;Krachtstroom Allego NLALLEGO0016771 mennekes;4.28951815;51.48951332
Hella Haasseplantsoen 25 Oegstgeest;Krachtstroom Allego NLALLEGO0017752 mennekes;4.48307879;52.18965532
Hella Haasseplantsoen 25 Oegstgeest;Krachtstroom Allego NLALLEGO0017751 mennekes;4.48307879;52.18965532
Oude Rijnzichtweg 47 Oegstgeest;Krachtstroom Allego NLALLEGO0017762 mennekes;4.46219124;52.17960855
Oude Rijnzichtweg 47 Oegstgeest;Krachtstroom Allego NLALLEGO0017761 mennekes;4.46219124;52.17960855
Van Cuycklaan 2 Oegstgeest;Krachtstroom Allego NLALLEGO0017771 mennekes;4.4668603;52.18860536
Van Cuycklaan 2 Oegstgeest;Krachtstroom Allego NLALLEGO0017772 mennekes;4.4668603;52.18860536
Marelaan 7 Oegstgeest;Krachtstroom Allego NLALLEGO0017781 mennekes;4.47364594;52.18130918
Marelaan 7 Oegstgeest;Krachtstroom Allego NLALLEGO0017782 mennekes;4.47364594;52.18130918
Zilverstein 101 Oegstgeest;Krachtstroom Allego NLALLEGO0017802 mennekes;4.45634804;52.17844317
Zilverstein 101 Oegstgeest;Krachtstroom Allego NLALLEGO0017801 mennekes;4.45634804;52.17844317
Edisonweg 27 Zeewolde;Krachtstroom EV-Box EVB-P1536292 mennekes;5.50676327;52.35238798
Chromiumweg 7 Amersfoort;Krachtstroom EV-Box EVB-P1518102 mennekes;5.3618007;52.1657704
Van Marwijk Kooijstraat 1 Amsterdam;Krachtstroom Nuon EVB-P1552148 mennekes;4.922434;52.33267
KNSM-laan 6 Amsterdam;Krachtstroom Nuon EVB-P1552279 mennekes;4.938652;52.376931
Ermerweg 28 Emmen;Stopcontact EVnetNL WLD-ECO001 mennekes;6.889627;52.780492
Binnenrotte 397 Rotterdam;Stopcontact NewMotion 03008180 mennekes;4.48486479999997;51.922019
Afrikalaan 16 's-Hertogenbosch;Krachtstroom DBT-DC-Nissan02_2 mennekes;5.3367343;51.707565
Adriaan Pauwstraat nabij 50 Den Haag;Krachtstroom Ecotap GDH601 mennekes;4.278584;52.088466
Groot-Essenburg 2 Amsterdam;Krachtstroom Nuon EVB-P1607204 mennekes;4.868033;52.330898
Prins Hendriklaan 49 Amsterdam;Krachtstroom Nuon EVB-P1542024 mennekes;4.860265;52.353133
Hulst 65 Lede;Krachtstroom eNo0240-CO02-00_2 mennekes;3.960736;50.963425
Alteveer 116 Hoogeveen;Stopcontact EV-Box EVB-P1243100 mennekes;6.47739357;52.70641645
Walchersestraat nabij 20 Den Haag;Krachtstroom Ecotap GDH609 mennekes;4.254102;52.088533
Brouwerstraat 61 Rijnsburg;Stopcontact NewMotion 02003618 mennekes;4.44774060325722;52.1905152981514
Haagse Schouwweg 6A Leiden;Krachtstroom NewMotion 04000337 mennekes;4.51475636137695;52.046177770871
Bleiswijkseweg 37 Zoetermeer;Krachtstroom NewMotion 04000186 mennekes;4.51479106931151;52.0461693186962
Bleiswijkseweg 37 Zoetermeer;Krachtstroom NewMotion 04000188 mennekes;4.51472669629516;52.0461825157267
Rietgors 47 IJsselmuiden;Krachtstroom NewMotion 03008373 mennekes;5.9435704;52.569669
Stuartweg 5 Vianen;Stopcontact NewMotion 01000635 mennekes;5.10165977478027;51.9865989685059
Stuartweg 5 Vianen;Stopcontact NewMotion 01000718 mennekes;5.10165977478027;51.9865989685059
Prins Bernhardstraat 75 Vianen;Krachtstroom NewMotion t53_0415_009 chademo;5.08522500132744;51.9900363839862
Bleiswijkseweg 37 Zoetermeer;Krachtstroom NewMotion 04000339 mennekes;4.51473742513122;52.0461627201795
Kaulberg 1 Frensdorf;Krachtstroom NewMotion ICUEVE900056 mennekes;10.8660394;49.8157902
Stuartweg 5 Vianen;Stopcontact NewMotion 01000375 mennekes;5.10165480000001;51.9865698
Kirchplatz 10 Pettstadt;Krachtstroom NewMotion ICUEVE900053 mennekes;10.9250772306538;49.8307521371917
Bleiswijkseweg 37 Zoetermeer;Krachtstroom NewMotion 04000187 mennekes;4.51470523862304;52.0461693186962
E6 E5 Mannheim;Krachtstroom NewMotion ECOLMS00001 mennekes;8.46237;49.4896
Triomplaan 26 Brussel;Krachtstroom DBT-DC-VUB01_1 mennekes;4.396822;50.824295
Lage Kanaaldijk 115 Maastricht;Krachtstroom NewMotion 03009445 mennekes;5.6873923;50.8174401
Parnassusweg 149 Amsterdam;Krachtstroom Nuon EVB-P1552095 mennekes;4.868434;52.343534
Wildlaan 26 Noordwijkerhout;Krachtstroom Nuon EVB-P1607156 mennekes;4.498295;52.257738
Wildlaan 26 Noordwijkerhout;Krachtstroom Nuon EVB-P1607156 mennekes;4.498295;52.257738
Hopakker 51 Utrecht;Krachtstroom Nuon EVB-P1607104 mennekes;5.116784;52.098112
Brusselselaan to 26 Den Haag;Krachtstroom Ecotap GDH626 mennekes;4.297248;52.107482
Professor Lorentzweg 6 Waalwijk;Krachtstroom Ecotap 1702988 mennekes;5.055285;51.674902
Professor Lorentzweg 6 Waalwijk;Krachtstroom Ecotap 1702989 mennekes;5.055285;51.674902
Pedro de Medinalaan 89-91 Amsterdam;Krachtstroom EV-Box EVB-P1414141 mennekes;4.97661247;52.36261379
Pedro de Medinalaan 89-91 Amsterdam;Krachtstroom EV-Box EVB-P1414141 mennekes;4.97661247;52.36261379
Ijzerkampen 18 Nuland;Krachtstroom EV-Box EVB-P1541652 mennekes;5.4367493;51.7298665
Pedro de Medinalaan 89-91 Amsterdam;Stopcontact EV-Box EVB-P1551020 mennekes;4.97661247;52.36261379
Pedro de Medinalaan 89-91 Amsterdam;Krachtstroom EV-Box EVB-P1551020 mennekes;4.97661247;52.36261379
Nijverheidsstraat 72 Wommelgem;Krachtstroom EV-Box EVB-P1602031 mennekes;4.5120794;51.21069377
Taurusavenue 18 Hoofddorp;Krachtstroom EV-Box EVB-P1602304 mennekes;4.7030076;52.2907373
Hutselenbergstraat 5-31 Gooik;Stopcontact EV-Box EVB-P1604329 mennekes;4.13164862;50.79337807
Hutselenbergstraat 5-31 Gooik;Stopcontact EV-Box EVB-P1604329 mennekes;4.13164862;50.79337807
Johannes Vermeerstraat 26 Heemstede;Krachtstroom EV-Box EVB-P1606056 mennekes;4.63166593;52.35895112
Oude Maasweg 2 Botlek Rotterdam;Krachtstroom EV-Box EVB-P1607062 mennekes;4.31403772;51.88837682
Oude Maasweg 2 Botlek Rotterdam;Krachtstroom EV-Box EVB-P1607062 mennekes;4.31403772;51.88837682
Prunusstraat 11A 's-Gravenpolder;Krachtstroom EV-Box EVB-P1607642 mennekes;3.90929475;51.46412947
Bizetlaan 1 Utrecht;Krachtstroom NewMotion 04000280 mennekes;5.08790880000004;52.0822625
Dorpsstraat 28 Harskamp;Krachtstroom NewMotion ICUEVE900181 mennekes;5.75482729577027;52.1287880452506
Bizetlaan 1 Utrecht;Krachtstroom NewMotion 04000137 mennekes;5.08790880000004;52.0822625
Carrer dels Barrers 20 Santa Coloma;Krachtstroom EV-Box EVB-P1602002 mennekes;1.4990433;42.49685135
Cypresbaan 7 Capelle aan den IJssel Capelle aan den IJssel;Krachtstroom Alfen NLMAB_1111 mennekes;4.57124;51.95579
Espendreef 2 Sleeuwijk;Krachtstroom Allego NLALLEGO0016762 mennekes;4.94534365;51.81568829
Espendreef 2 Sleeuwijk;Krachtstroom Allego NLALLEGO0016761 mennekes;4.94534365;51.81568829
Rijndijk 31 H Hazerswoude Rijndijk;Krachtstroom Allego NLALLEGO0016921 mennekes;4.55663228;52.13260246
Rijndijk 31 H Hazerswoude Rijndijk;Krachtstroom Allego NLALLEGO0016922 mennekes;4.55663228;52.13260246
Vrijthof 32 Maastricht;Krachtstroom Allego NLALLEGO0017621 mennekes;5.68781946;50.84962473
Vrijthof 32 Maastricht;Krachtstroom Allego NLALLEGO0017622 mennekes;5.68781946;50.84962473
Kapellaan 38 Vught;Krachtstroom Allego NLALLEGO0018061 mennekes;5.29435562;51.65784292
Kapellaan 38 Vught;Krachtstroom Allego NLALLEGO0018062 mennekes;5.29435562;51.65784292
Jan Smitstraat 50 Eigen Haard parkeergarage Amsterdam;Krachtstroom Allego NLALLEGO0019741 mennekes;4.80011;52.351578
Jan Smitstraat 50 Eigen Haard parkeergarage Amsterdam;Krachtstroom Allego NLALLEGO0019742 mennekes;4.80011;52.351578
Pastoor Schelstraeteweg 111 Nijmegen;Krachtstroom NewMotion 03004143 mennekes;5.85609799999998;51.808381
Donau 40 Den Haag;Krachtstroom EV-Box EVB-P1339208 mennekes;4.38795262;52.06904357
Pieter lastmanstraat 28 Eindhoven;Krachtstroom Allego NLALLEGO0016871 mennekes;5.5177084;51.43745473
Korenmolen 63 Smilde;Stopcontact EV-Box EVB-P1541037 mennekes;6.45828193;52.95432573
Hopakker 51 Utrecht;Krachtstroom Nuon EVB-P1607104 mennekes;5.116784;52.098112
Barbizonlaan 45  Capelle aan den IJssel;Krachtstroom InSites Rotterdam 1 mennekes;4.563999;51.958216
Barbizonlaan 45  Capelle aan den IJssel;Krachtstroom InSites Rotterdam 2 mennekes;4.563999;51.958216
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL954 mennekes;5.289787;51.689352
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL955 mennekes;5.290538;51.68886
Pieter lastmanstraat 28 Eindhoven;Krachtstroom Allego NLALLEGO0016872 mennekes;5.5177084;51.43745473
Transformator 28 Amsterdam;Krachtstroom Allego NLALLEGO0019731 mennekes;4.853129;52.392627
Transformator 28 Amsterdam;Krachtstroom Allego NLALLEGO0019732 mennekes;4.853129;52.392627
Truus van Lierlaan 1 Utrecht;Krachtstroom LomboXnet 1701233 mennekes;5.101682;52.08194
Carrer dels Barrers 20 Santa Coloma;Krachtstroom EV-Box EVB-P1602002 mennekes;1.4990433;42.49685135
Kaagschip  Houten;Krachtstroom EV-Box EVB-P1607551 mennekes;5.15620212;52.01765388
Vossenlaan 18 Vreeland;Krachtstroom Allego NLALLEGO0014961 mennekes;5.03507414;52.23066437
De Genestetstraat 11 Barneveld;Stopcontact EV-Box EVB-P1536265 mennekes;5.57582787;52.14184597
Nederhoven 60 Ouderkerk aan de Amstel;Krachtstroom EV-Box EVB-P1338007 mennekes;4.91916;52.29343
Van Zijstweg 15 Utrecht;Krachtstroom LomboXnet 1701230 mennekes;5.106232;52.083767
Parallelweg 1 Bruinisse;Krachtstroom Ecotap 1702510 mennekes;4.142158;51.676052
Herestraat 49 Leuven;Krachtstroom UZ Leuven Gasthuisberg 2 mennekes;4.6724997;50.879949
Koningsweg 278 Utrecht;Krachtstroom Nuon EVB-P1552156 mennekes;5.138864;52.075649
Koningsweg 278 Utrecht;Krachtstroom Nuon EVB-P1552156 mennekes;5.138864;52.075649
Van Brakelstraat 1 Utrecht;Krachtstroom Nuon EVB-P1607106 mennekes;5.136351;52.099902
Van Brakelstraat 1 Utrecht;Krachtstroom Nuon EVB-P1607106 mennekes;5.136351;52.099902
Donau 40 Den Haag;Krachtstroom EV-Box EVB-P1339208 mennekes;4.38795262;52.06904357
Lutselusstraat 112 Diepenbeek;Krachtstroom EV-Box EVB-P1422006 mennekes;5.4581006;50.91323763
Lutselusstraat 112 Diepenbeek;Krachtstroom EV-Box EVB-P1422006 mennekes;5.4581006;50.91323763
Sevenumseweg 6 Maasbree;Krachtstroom EV-Box EVB-P1422066 mennekes;6.05538505;51.36166022
Sevenumseweg 6 Maasbree;Krachtstroom EV-Box EVB-P1422066 mennekes;6.05538505;51.36166022
Karnemelksland  Rotterdam;Krachtstroom EV-Box EVB-P1536281 mennekes;4.52330262;51.8862979
Karnemelksland  Rotterdam;Krachtstroom EV-Box EVB-P1536281 mennekes;4.52330262;51.8862979
Waterloseweg 3 Apeldoorn;Krachtstroom EV-Box EVB-P1536291 mennekes;5.95618233;52.20804495
Waterloseweg 3 Apeldoorn;Krachtstroom EV-Box EVB-P1536291 mennekes;5.95618233;52.20804495
Kastanjelaan 2 Duiven;Stopcontact EV-Box EVB-P1536507 mennekes;6.0234103;51.9489037
Kastanjelaan 2 Duiven;Stopcontact EV-Box EVB-P1536507 mennekes;6.0234103;51.9489037
Kastanjelaan 2 Duiven;Stopcontact EV-Box EVB-P1536508 mennekes;6.023479737860384;51.948934116294986
Kastanjelaan 2 Duiven;Stopcontact EV-Box EVB-P1536508 mennekes;6.023479737860384;51.948934116294986
Esther de Boer van Rijklaan 16 Bussum;Stopcontact EV-Box EVB-P1602252 mennekes;5.1853327;52.2678155
Leeghwaterstraat 25 Reeuwijk;Krachtstroom EV-Box EVB-P1607662 mennekes;4.71454135;52.03942002
Leeghwaterstraat 25 Reeuwijk;Krachtstroom EV-Box EVB-P1607662 mennekes;4.71454135;52.03942002
Nieuwe Mollenhutseweg 2 Nijmegen;Krachtstroom EV-Box EVB-P1608265 mennekes;5.84239398;51.81657478
Nieuwe Mollenhutseweg 2 Nijmegen;Krachtstroom EV-Box EVB-P1608265 mennekes;5.84239398;51.81657478
Elbuferstraße 0 Geesthacht;Krachtstroom NewMotion 04000866 mennekes;10.4265279054932;53.4022776390806
Vossenlaan 18 Vreeland;Krachtstroom Allego NLALLEGO0014962 mennekes;5.03507414;52.23066437
Zwanenkamp 600 Maarssen;Krachtstroom Allego NLALLEGO0017251 mennekes;5.01494837;52.14443965
Zwanenkamp 600 Maarssen;Krachtstroom Allego NLALLEGO0017252 mennekes;5.01494837;52.14443965
Torhoutsesteenweg 630 Oostende;Krachtstroom DBT-DC-Nissan03_3 schuko;2.899442;51.19601
Clara-Jaschke-Str. 88 Berlin;Krachtstroom Allego DEALLEGO0001742 mennekes;13.366234;52.523427
Plakhorstweg 14 Doetinchem;Krachtstroom EV-Box EVB-P1423083 mennekes;6.26716388;51.97367125
van der Molenallee 3 Doorwerth;Krachtstroom EV-Box EVB-P1608565 mennekes;5.8029005;51.9790802
Anton Geesinkstraat 59 Hoofddorp;Krachtstroom NewMotion 03007044 mennekes;4.6416201;52.30886
Koetshuisstraat 15 Hellendoorn;Stopcontact EV-Box EVB-P1602143 mennekes;6.45350262;52.38550267
Marktstraat 7 Gorredijk;Stopcontact NewMotion 02003362 mennekes;6.0638796;53.0008228
Heischeutstraat 30 Oss;Krachtstroom Ecotap 1701519 mennekes;5.506913;51.758985
Donau 40 Den Haag;Krachtstroom EV-Box EVB-P1339048 mennekes;4.3882139;52.0692294
Benjamin Franklinstraat 5 Zwolle;Krachtstroom NewMotion 03009287 mennekes;6.1234984;52.4913617
Plakhorstweg 14 Doetinchem;Krachtstroom EV-Box EVB-P1423083 mennekes;6.26716388;51.97367125
van der Molenallee 3 Doorwerth;Krachtstroom EV-Box EVB-P1608565 mennekes;5.8029005;51.9790802
Jan Hilgersweg 9 Eindhoven;Krachtstroom EV-Box EVB-P1621065 mennekes;5.3927974;51.4527412
Jan Hilgersweg 9 Eindhoven;Krachtstroom EV-Box EVB-P1621065 mennekes;5.3927974;51.4527412
Schuttersveld 40 Dongen;Stopcontact EV-Box EVB-P1628397 mennekes;4.9452143;51.6317872
Gooweg 5 Noordwijk;Krachtstroom EV-Box EVB-P1536286 mennekes;4.45119055;52.23536163
Kaagschip  Houten;Krachtstroom EV-Box EVB-P1607551 mennekes;5.15620212;52.01765388
Griene Leane 5 Stiens;Krachtstroom EV-Box EVB-P1630270 mennekes;5.774153585953968;53.261177809173155
Griene Leane 5 Stiens;Krachtstroom EV-Box EVB-P1630270 mennekes;5.774153585953968;53.261177809173155
Merelplantsoen 13 Groot Ammers;Krachtstroom Allego NLALLEGO0010391 mennekes;4.83052876;51.92580212
Merelplantsoen 13 Groot Ammers;Krachtstroom Allego NLALLEGO0010392 mennekes;4.83052876;51.92580212
Gronsveldkade 41 Arnhem;Krachtstroom Allego NLALLEGO0013141 mennekes;5.8726805;51.94851391
Gronsveldkade 41 Arnhem;Krachtstroom Allego NLALLEGO0013142 mennekes;5.8726805;51.94851391
Damsterkade 1 Groningen;Krachtstroom Allego NLALLEGO0013431 mennekes;6.57836077;53.21794618
Damsterkade 1 Groningen;Krachtstroom Allego NLALLEGO0013432 mennekes;6.57836077;53.21794618
Rue des Boussines 35 DODO Total Vaux-Chavanne Vaux-Chavanne;Snellader Allego BEALLEGO0000252 combo;5.712293;50.306346
Rue des Boussines 35 DODO Total Vaux-Chavanne Vaux-Chavanne;Krachtstroom Allego BEALLEGO0000253 mennekes;5.712293;50.306346
Rue des Boussines 35 DODO Total Vaux-Chavanne Vaux-Chavanne;Snellader Allego BEALLEGO0000251 chademo;5.712293;50.306346
Grote Looiersstraat 6 Maastricht;Krachtstroom Allego NLALLEGO0017512 mennekes;5.69060807;50.84580801
Grote Looiersstraat 6 Maastricht;Krachtstroom Allego NLALLEGO0017511 mennekes;5.69060807;50.84580801
Wycker Grachtstraat 41 Maastricht;Krachtstroom Allego NLALLEGO0017582 mennekes;5.69963177;50.84754223
Wycker Grachtstraat 41 Maastricht;Krachtstroom Allego NLALLEGO0017581 mennekes;5.69963177;50.84754223
H.W. Mesdagplein 21 Groningen;Krachtstroom Allego NLALLEGO0018082 mennekes;6.55138248;53.21641947
H.W. Mesdagplein 21 Groningen;Krachtstroom Allego NLALLEGO0018081 mennekes;6.55138248;53.21641947
Meidoornweg 10 Amsterdam;Krachtstroom Nuon EVB-P1612281 mennekes;4.909443;52.386684
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL951 mennekes;5.289787;51.689352
Foppingadreef 7 Amsterdam-Zuidoost;Stopcontact EV-Box EVB-P1414131 mennekes;4.9499202;52.3143033
Argonautenlaan 5 Eindhoven;Stopcontact EV-Box EVB-P1424018 mennekes;5.49410867;51.46094853
NewMotion 03010141 NL;Krachtstroom mennekes;4.58218669999997;52.2967949
P&R Wilrijk 12 Antwerpen;Krachtstroom ThePluginCompany 1000000003_2 chademo;4.3918;51.18355
Carl-Benz-Straße 2 Emmingen-Liptingen;Stopcontact NewMotion 02009866 mennekes;8.86015;47.93442
Hugo de Grootlaan 84 's-Hertogenbosch;Stopcontact EVnetNL AL962 mennekes;5.289787;51.689352
Handelsweg 9 Holten;Stopcontact Deurloo Elektro 1601078 mennekes;6.393242;52.276273
Gooweg 5 Noordwijk;Krachtstroom EV-Box EVB-P1536286 mennekes;4.45119055;52.23536163
Mozartlaan 51 Drunen;Krachtstroom Ecotap 1701103 mennekes;5.135787;51.678325
Cypresstraat nabij 94 Den Haag;Krachtstroom Ecotap GDH511 mennekes;4.2684;52.079863
Daleboutsweg 3 - 072 Burgh-Haamstede;Krachtstroom NewMotion 03009633 mennekes;3.73140589367063;51.6874907183546
Cypresbaan 7 Capelle aan de IJssel;Krachtstroom NL MAB Exploitatie 1000000204 mennekes;4.571315;51.955755
Karel V Laan 61 Venlo;Krachtstroom EV Company 1000000171 mennekes;6.178126;51.353797
Schoolstraat 1A Ochten;Krachtstroom Ecotap 1702370 mennekes;5.567552;51.908492
De Huchtstraat 13 Almere;Krachtstroom ABL 1702390 mennekes;5.260523;52.360081
Hoofdstraat 48 Westerbork;Krachtstroom Ecotap Zalencentrum Meursinge mennekes;6.615742;52.849387
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1237012 mennekes;4.55822;51.9532
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1239070 mennekes;4.5577;51.95338
Takkebijsters 59 Breda;Krachtstroom EV-Box EVB-P1243043 mennekes;4.82811;51.59348
Takkebijsters 59 Breda;Krachtstroom EV-Box EVB-P1243043 mennekes;4.82811;51.59348
Marten meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243074 mennekes;4.55763;51.95345
Marten meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243074 mennekes;4.55763;51.95345
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243126 mennekes;4.55719;51.9548
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243126 mennekes;4.55719;51.9548
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243130 mennekes;4.55779;51.95377
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243130 mennekes;4.55779;51.95377
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243138 mennekes;4.55738;51.95409
Marten Meesweg 5 Rotterdam;Stopcontact EV-Box EVB-P1243138 mennekes;4.55738;51.95409
Battelsesteenweg 455 Mechelen;Krachtstroom EV-Box EVB-P1309044 mennekes;4.44967382;51.03778445
Battelsesteenweg 455 Mechelen;Krachtstroom EV-Box EVB-P1309052 mennekes;4.44977977;51.0382611
Battelsesteenweg 455 Mechelen;Krachtstroom EV-Box EVB-P1309052 mennekes;4.44977977;51.0382611
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1313040 mennekes;4.55776;51.95386
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1313040 mennekes;4.55776;51.95386
Takkebijsters 59 Breda;Stopcontact EV-Box EVB-P1313066 mennekes;4.82798;51.59319
Takkebijsters 59 Breda;Stopcontact EV-Box EVB-P1313066 mennekes;4.82798;51.59319
Takkebijsters 59 Breda;Stopcontact EV-Box EVB-P1313075 mennekes;4.82766;51.59438
Takkebijsters 59 Breda;Stopcontact EV-Box EVB-P1313075 mennekes;4.82766;51.59438
Langerbrugsestraat 69-75 Evergem;Krachtstroom EV-Box EVB-P1317016 mennekes;3.7209584;51.11193552
Langerbrugsestraat 69-75 Evergem;Krachtstroom EV-Box EVB-P1317016 mennekes;3.7209584;51.11193552
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1317061 mennekes;4.5568599;51.9529668
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1317061 mennekes;4.5568599;51.9529668
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1317062 mennekes;4.5568599;51.9529668
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1317062 mennekes;4.5568599;51.9529668
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1321001 mennekes;4.55786;51.95352
Marten Meesweg 5 Rotterdam;Krachtstroom EV-Box EVB-P1321001 mennekes;4.55786;51.95352
Takkebijsters 57A Breda;Krachtstroom EV-Box EVB-P1339389 mennekes;4.82765107;51.59395927
Elzenweg 31 Waalwijk;Krachtstroom EV-Box EVB-P1343004 mennekes;5.05367643;51.68184877
Beaulieustraat 22 Arnhem;Krachtstroom EV-Box EVB-P1345138 mennekes;5.89685192;51.98655003
Beaulieustraat 22 Arnhem;Krachtstroom EV-Box EVB-P1345138 mennekes;5.89685192;51.98655003
Griendhoeve 7 Arnhem;Stopcontact EV-Box EVB-P1347196 mennekes;5.83471672;51.95478862
Disselboom 62 Soest;Stopcontact EV-Box EVB-P1349156 mennekes;5.27345;52.17397
Noordzijdsedijk 84 Hoogvliet Rotterdam;Krachtstroom EV-Box EVB-P1349197 mennekes;4.37602;51.86446
Kromme Boomgaard 5 Utrecht;Stopcontact EV-Box EVB-P1349265 mennekes;5.02297043;52.10759578
Huis Ter Heideweg 40 Zeist;Krachtstroom EV-Box EVB-P1349275 mennekes;5.25862082;52.10489205
Huis Ter Heideweg 40 Zeist;Krachtstroom EV-Box EVB-P1349275 mennekes;5.25862082;52.10489205
Huis Ter Heideweg 42A Zeist;Stopcontact EV-Box EVB-P1350009 mennekes;5.2587807;52.10500165
Huis Ter Heideweg 42A Zeist;Stopcontact EV-Box EVB-P1350009 mennekes;5.2587807;52.10500165
Laapersveld 13 Hilversum;Stopcontact EV-Box EVB-P1350048 mennekes;5.1858564;52.2135569
Laapersveld 13 Hilversum;Stopcontact EV-Box EVB-P1350048 mennekes;5.1858564;52.2135569
Baarschot 44 Breda;Stopcontact EV-Box EVB-P1351083 mennekes;4.83970877;51.59469272
Baarschot 44 Breda;Stopcontact EV-Box EVB-P1351083 mennekes;4.83970877;51.59469272
Nijverheidslaan 48 Weesp;Krachtstroom EV-Box EVB-P1351180 mennekes;5.05317812;52.31193868
Nijverheidslaan 48 Weesp;Krachtstroom EV-Box EVB-P1351180 mennekes;5.05317812;52.31193868
Wolgaweg 25 Europoort Rotterdam;Krachtstroom EV-Box EVB-P1351183 mennekes;4.19346025;51.92803357
Wolgaweg 25 Europoort Rotterdam;Krachtstroom EV-Box EVB-P1351183 mennekes;4.19346025;51.92803357
Bijlmerplein 888 Amsterdam Zuidoost;Stopcontact EV-Box EVB-P1402069 mennekes;4.9519787;52.3141948
Van Swietenlaan 7 Groningen;Stopcontact EV-Box EVB-P1402095 mennekes;6.54890025;53.1916734
Zwolseweg 1 Barendrecht;Stopcontact EV-Box EVB-P1402128 mennekes;4.50974;51.86002
Ljippenstal 35 Garyp;Stopcontact EV-Box EVB-P1402152 mennekes;5.9658;53.16508
Van Swietenlaan 7 Groningen;Stopcontact EV-Box EVB-P1402189 mennekes;6.54890597;53.19174408
Boschdijktunnel  Eindhoven;Stopcontact EV-Box EVB-P1402256 mennekes;5.47508077;51.44283775
Teugeweg 101 Rotterdam;Stopcontact EV-Box EVB-P1402260 mennekes;4.46083693;51.95778405
Schimmelt 26 Eindhoven;Stopcontact EV-Box EVB-P1402261 mennekes;5.47502592;51.44312362
Teugeweg 101 Rotterdam;Stopcontact EV-Box EVB-P1402267 mennekes;4.4608086;51.95772752
Handelskade Oost 21E Delfzijl;Stopcontact EV-Box EVB-P1402324 mennekes;6.93670072;53.3303772
Twentestraat 80 Rotterdam;Krachtstroom EV-Box EVB-P1402497 mennekes;4.49056;51.88553
Twentestraat 80 Rotterdam;Krachtstroom EV-Box EVB-P1402497 mennekes;4.49056;51.88553
Bellsingel 6 Aalsmeerderbrug;Krachtstroom EV-Box EVB-P1403050 mennekes;4.76549935;52.2795893
Bellsingel 6 Aalsmeerderbrug;Krachtstroom EV-Box EVB-P1403050 mennekes;4.76549935;52.2795893
Capronilaan 37 Schiphol-Rijk;Krachtstroom EV-Box EVB-P1403051 mennekes;4.76512;52.27945
Capronilaan 37 Schiphol-Rijk;Krachtstroom EV-Box EVB-P1403051 mennekes;4.76512;52.27945
Haarlemmerweg 518 Amsterdam;Stopcontact EV-Box EVB-P1403100 mennekes;4.85024303;52.3863261
Lindenhof 74 Weert;Stopcontact EV-Box EVB-P1406057 mennekes;5.67717233;51.22238108
Feithlaan 4 Amersfoort;Stopcontact EV-Box EVB-P1406084 mennekes;5.37455727;52.141483
Biezenweide 48 Puttershoek;Stopcontact EV-Box EVB-P1406134 mennekes;4.55778923;51.80436268
Vlissingenstraat 43 Overveen;Stopcontact EV-Box EVB-P1406257 mennekes;4.57304278;52.4622122
Vlissingenstraat 43 Overveen;Stopcontact EV-Box EVB-P1406257 mennekes;4.57304278;52.4622122
De Lasso-Zuid 25 Roelofarendsveen;Krachtstroom EV-Box EVB-P1406258 mennekes;4.61945493;52.20237168
De Lasso-Zuid 25 Roelofarendsveen;Krachtstroom EV-Box EVB-P1406258 mennekes;4.61945493;52.20237168
Den Haak 12 Nuenen;Krachtstroom EV-Box EVB-P1406261 mennekes;5.56518262;51.46853175
Jan van Riebeeckhavenweg 9 Amsterdam;Stopcontact EV-Box EVB-P1406281 mennekes;4.85077593;52.40974842
