LNG;LAT;ENERGY_PERFORMANCE
4.9495895;52.3938885;5.362
4.9464445;52.394825;3.737
4.830455;52.3632525;4.255
4.945038;52.3050155;6.983
4.80563;52.3740405;4.85
4.7964425;52.3431795;3.022
4.883327;52.38538;6.784
4.972742;52.291647;3.299
4.9479395;52.394381;3.851
4.825352;52.381334;5.59
4.825833;52.38126;5.767
4.876156;52.333998;4.293
4.9455325;52.3936955;4.381
4.9872695;52.290905;3.503
4.9932185;52.2916015;3.404
4.9678075;52.3198055;3.588
4.805571;52.3476675;3.304
4.824871;52.3814085;5.551
4.8288495;52.3670575;2.775
4.8053645;52.3762205;6.178
4.826315;52.3811835;5.97
4.8821255;52.3859905;6.801
4.811642;52.3473795;3.636
4.897619;52.40818;3.548
4.832398;52.3608205;5.033
4.9851155;52.2918835;4.406
4.811566;52.3498745;3.851
4.811605;52.3486255;3.521
4.835284;52.3669185;5.592
4.9139065;52.381575;2.065
4.811621;52.3480015;3.494
4.811584;52.3492485;3.804
4.816571;52.3443545;2.728
4.8820165;52.383602;7.956
4.971851;52.312351;4.475
4.9698925;52.301561;5.912
4.811663;52.3467545;3.487
4.951669;52.3918705;4.946
4.8870515;52.4229205;2.699
4.825613;52.3632035;4.596
4.8234155;52.3567525;4.074
4.7840235;52.354807;2.13
4.917113;52.3828315;2.71
4.970131;52.301304;5.228
4.8986145;52.4052085;2.107
4.946174;52.306635;6.943
4.824341;52.3817045;5.954
4.886685;52.4235075;2.071
4.808665;52.346382;2.717
4.978974;52.289589;4.169
4.835342;52.3650835;4.59
4.9199525;52.3489495;7.533
4.8226805;52.3819635;5.007
4.8378585;52.3693295;6.654
4.8767685;52.3821905;3.313
4.9688895;52.293768;2.482
4.8094025;52.346529;2.067
4.8535545;52.3829055;6.78
4.8742955;52.3254395;4.941
4.8399355;52.377621;7.726
4.820727;52.357073;3.563
4.805195;52.3482475;3.079
4.9830245;52.2918055;4.598
4.8210275;52.356596;3.459
4.8297055;52.368103;2.254
4.8237865;52.381792;5.388
4.956175;52.38966;5.313
4.9567025;52.389807;5.64
4.8232325;52.381878;5.956
4.832363;52.361967;5.046
4.9470415;52.393248;4.19
4.8873615;52.4113825;5.027
4.9154595;52.406988;5.582
4.8516835;52.3769245;6.828
4.8352655;52.367643;5.621
4.950187;52.392309;4.267
4.8110215;52.3746435;5.379
4.832095;52.380312;5.188
4.8341385;52.381691;4.432
4.8352765;52.367283;5.173
4.823906;52.357275;5.713
4.8701975;52.3333895;5.505
4.871662;52.3333875;5.135
4.8042735;52.376341;6.064
4.9835185;52.2918245;4.494
4.898264;52.4071615;3.838
4.82854;52.3632355;4.419
4.799644;52.3539105;3.63
4.915783;52.3862495;3.514
4.802665;52.34243;3.562
4.972449;52.301443;2.396
4.840843;52.3690495;6.549
4.7961535;52.3443485;3.625
4.844204;52.3484025;5.594
4.831538;52.362133;5.628
4.815165;52.3489875;2.571
4.835318;52.365803;4.535
4.815199;52.3477495;2.026
4.8388485;52.369194;6.61
4.9162225;52.393944;2.756
4.99188;52.2905235;3.066
4.9090875;52.358208;5.866
4.894236;52.3713515;7.563
4.831566;52.360983;5.532
4.7807305;52.351801;3.542
4.9248995;52.3928415;4.537
4.840241;52.3513185;5.171
4.79951;52.354162;3.641
4.9486835;52.3927535;4.802
4.8389055;52.351301;5.001
4.84287;52.3483945;5.337
4.814346;52.355934;4.128
4.806215;52.377695;6.234
4.8200965;52.381056;5.399
4.8058385;52.347046;3.105
4.972184;52.3017235;2.106
4.93451;52.346033;3.893
4.947889;52.30579;3.271
4.9159;52.343111;2.451
4.8316025;52.3598365;5.254
4.8521225;52.377016;6.353
4.946968;52.3054655;2.615
4.946522;52.305941;3.485
4.9941485;52.2937795;3.4
4.8314085;52.363262;4.295
4.9926565;52.290407;3.817
4.795203;52.381239;4.38
4.8017605;52.3463175;2.807
4.8093585;52.3748095;5.45
4.810478;52.3746965;5.836
4.9255045;52.338877;3.663
4.993037;52.290953;3.919
4.815046;52.3445205;2.489
4.808088;52.353382;3.345
4.944617;52.3000755;1.901
4.9171185;52.3614385;7.512
4.933879;52.3460065;5.554
4.968265;52.3199445;3.882
4.7815125;52.351488;3.652
4.925695;52.338671;3.098
4.952301;52.299696;1.367
4.8068225;52.3556955;3.302
4.86939;52.3841705;3.21
4.832355;52.3632755;4.154
4.914895;52.393194;3.831
4.966431;52.319784;3.968
4.9917895;52.2910785;3.97
4.9415855;52.3684675;2.852
4.8213765;52.3452895;3.111
4.924669;52.3726255;3.144
4.7974095;52.3812755;3.982
4.941057;52.3684615;2.279
4.954221;52.392109;4.402
4.940668;52.3684575;2.16
4.9145685;52.393223;4.255
4.893697;52.412508;3.817
4.7859265;52.351145;3.291
4.7959115;52.3812525;4.398
4.805614;52.37862;7.398
4.8098765;52.3747555;5.934
4.9138635;52.360939;3.455
4.803376;52.378582;6.977
4.8044955;52.378601;6.232
4.919271;52.3874455;3.124
4.892051;52.402752;1.278
4.837562;52.3512915;5.059
4.922646;52.389771;4.121
4.818976;52.381224;6.459
4.8195195;52.38114;6.952
4.9696095;52.29862;4.677
4.8365265;52.3537195;3.53
4.917865;52.3991815;3.283
4.970717;52.3114625;4.588
4.8806885;52.330307;3.926
4.9063685;52.3525275;8
4.8759505;52.367527;4.085
4.86612;52.3693485;3.262
4.9297775;52.3606585;7.777
4.863321;52.355072;3.557
4.82764;52.3760125;6.905
4.925494;52.3930795;5.941
4.814943;52.344038;2.799
4.814965;52.3433475;2.436
4.9190135;52.3866345;3.25
4.929815;52.393038;4.108
4.891132;52.4216515;6.581
4.780008;52.350073;3.578
4.9748405;52.2899725;3.923
4.9483245;52.3063085;5.935
4.9415995;52.3677275;2.096
4.917739;52.368328;3.519
4.8062115;52.3464925;3.527
4.9153415;52.3474445;7.769
4.8059495;52.347765;3.535
4.969001;52.2929305;3.607
4.825894;52.3762835;6.793
4.8394525;52.376497;7.254
4.991588;52.293846;3.28
4.8682615;52.3627225;3.915
4.939688;52.4045485;2.506
4.814893;52.3500195;3.158
4.868056;52.36302;3.423
4.805626;52.348314;3.285
4.9452985;52.3677735;3.044
4.840005;52.3764095;7.675
4.967398;52.2925645;3.245
4.8174045;52.3432025;2.613
4.8129565;52.377123;4.253
4.9405155;52.4049775;2.47
4.9413015;52.4049545;2.011
4.804478;52.373621;4.848
4.8921905;52.4030815;1.555
4.8023735;52.3738195;4.575
4.992426;52.2938235;3.705
4.923958;52.372814;3.017
4.8365835;52.34506;4.011
4.8217185;52.356741;4.449
4.908713;52.3868825;6.227
4.8917375;52.411064;3.184
4.963674;52.319605;3.923
4.8268435;52.3764075;7.4
4.927393;52.3926145;4.567
4.8313715;52.3548565;5.76
4.806355;52.3478525;3.216
4.88899;52.3873785;3.974
4.9429195;52.3684575;3.033
4.868468;52.3624245;3.518
4.907941;52.387104;6.091
4.818378;52.3434355;2.899
4.940682;52.3677195;2.565
4.9597975;52.392393;5.028
4.8060615;52.348398;3.426
4.959285;52.390459;5.61
4.960358;52.390753;5.722
4.9936795;52.2937775;3.811
4.826872;52.377411;4.532
4.8171955;52.3769625;5.446
4.9005325;52.4111885;5.661
4.8204275;52.3565885;3.561
4.796674;52.3812635;4.975
4.831116;52.351227;6.803
4.8296035;52.3821145;5.372
4.9603325;52.39254;5.955
4.785157;52.3514575;3.764
4.945283;52.3684805;3.915
4.7742115;52.3535325;3.313
4.9293515;52.368887;5.619
4.9598235;52.390606;5.337
4.965147;52.3045175;3.302
4.8809025;52.3862895;1.911
4.780581;52.356722;5.33
4.972885;52.3100395;4.829
4.9099275;52.397963;3.82
4.8149875;52.346983;2.927
4.829483;52.363245;4
4.8143135;52.3490505;2.014
4.946909;52.37142;2.993
4.778912;52.356634;4.488
4.779322;52.356718;4.359
4.8353505;52.347864;7.539
4.831888;52.361399;6.283
4.813905;52.353153;7.15
4.9155675;52.347126;5.484
4.912146;52.3881015;5.194
4.7951605;52.3633515;3.023
4.9649125;52.321627;3.517
4.8581865;52.324341;4.283
4.992319;52.2930795;3.835
4.94107;52.3677235;2.896
4.915731;52.3468075;5.033
4.8083175;52.3552375;3.161
4.78047;52.357771;4.684
4.8971935;52.40778;3.498
4.8313995;52.3539065;5.396
4.8297675;52.351215;6.925
4.964495;52.3221015;3.135
4.924091;52.346554;3.259
4.9688435;52.319668;3.431
4.9400635;52.339321;3.747
4.924328;52.346407;3.212
4.8859115;52.3839055;3.933
4.7761555;52.3550605;3.96
4.926907;52.392849;4.864
4.812769;52.3529245;6.809
4.923681;52.346809;3.018
4.898115;52.407627;3.677
4.898774;52.407518;3.638
4.7773855;52.354002;3.713
4.890105;52.4139675;3.953
4.815044;52.35338;4.635
4.9640615;52.321953;3.04
4.783826;52.3514195;3.657
4.9106495;52.40641;5.97
4.802145;52.381401;2.629
4.9715005;52.3105925;4.007
4.809975;52.3617495;6.431
4.8065765;52.346594;2.867
4.8976805;52.4077;3.905
4.806992;52.346678;2.584
4.937856;52.3385465;1.991
4.931119;52.3927005;4.305
4.8209245;52.345644;3.152
4.8581845;52.325071;5.589
4.783038;52.351736;3.438
4.7769365;52.3547495;3.993
4.9158875;52.346489;5.132
4.7941625;52.363142;3.093
4.8443055;52.3743535;5.355
4.928028;52.3685815;6.897
4.820074;52.3445665;2.875
4.8737055;52.3257355;4.811
4.9664395;52.296747;5.07
4.8678435;52.363329;3.372
4.9701245;52.2897095;4.315
4.972976;52.311203;4.415
4.778681;52.354048;3.896
4.7794645;52.353735;3.435
4.910053;52.4059125;4.401
4.9687405;52.30122;4.25
4.9636515;52.298773;5.366
4.9656225;52.29764;4.856
4.820375;52.3830775;5.964
4.785405;52.3517015;3.153
4.9230535;52.346434;3.221
4.9419895;52.339037;4.826
4.820995;52.3823295;5.32
4.8353725;52.3653695;4.315
4.7728945;52.3540325;3.299
4.8468535;52.3880935;3.547
4.911358;52.407005;4.559
4.8334735;52.380028;2.613
4.8581775;52.3265745;5.789
4.795976;52.344824;3.614
4.8037335;52.376421;6.922
4.8345065;52.3798655;6.562
4.9353495;52.368862;3.598
4.8355375;52.3797055;6.648
4.964277;52.297798;5.063
4.919027;52.3875715;3.222
4.947282;52.389696;5.153
4.925156;52.3930565;5.7
4.965091;52.2969055;5.003
4.918711;52.386574;3.56
4.882799;52.419615;3.348
4.8582055;52.323334;7.443
4.828409;52.351196;6.92
4.968972;52.3009665;4.41
4.9276585;52.3924865;4.125
4.96708;52.2966555;5.033
4.8026625;52.342699;2.879
4.8806025;52.3335855;3.7
4.8806065;52.3325195;3.378
4.8806175;52.3296775;3.296
4.8071365;52.362318;5.829
4.7950955;52.3806685;4.946
4.808414;52.354275;3.706
4.972026;52.3102895;4.837
4.8314245;52.3529625;5.024
4.779299;52.350355;3.318
4.9052815;52.418341;5.684
4.881774;52.4191855;3.597
4.907887;52.387705;6.762
4.9228475;52.3896025;4.411
4.806742;52.356117;3.862
4.883901;52.41696;2.436
4.9265105;52.337576;3.803
4.897712;52.4103775;3.035
4.805923;52.376209;6.454
4.9914935;52.2931615;3.546
4.804829;52.376318;6.856
4.9150425;52.343996;3.258
4.928195;52.368477;6.847
4.8310235;52.3804075;7.257
4.8288875;52.3807435;5.599
4.9266405;52.3929765;4.105
4.7883405;52.3489855;3.49
4.8317005;52.356848;4.599
4.807892;52.355156;3.968
4.812633;52.375866;5.387
4.8027235;52.34297;3.959
4.829955;52.3805755;7.046
4.9702745;52.289011;4.295
4.8912385;52.409874;5.992
4.8353185;52.349638;7.186
4.9269035;52.3442515;5.172
4.858175;52.327303;5.261
4.7861805;52.351393;3.204
4.942935;52.367786;3.398
4.783883;52.3537045;3.149
4.9740325;52.3131525;4.027
4.822851;52.3565695;4.92
4.900867;52.420021;4.86
4.9221315;52.3463915;3.402
4.9225605;52.3466515;3.166
4.8728365;52.363186;5.099
4.830224;52.376884;4.939
4.931607;52.3683625;1.817
4.970597;52.2891445;4.691
4.798266;52.3598175;5.333
4.910507;52.387493;6.049
4.930668;52.367996;1.673
4.9129135;52.402441;2.576
4.8262515;52.3771765;4.335
4.969295;52.3159775;2.285
4.8069865;52.355415;3.059
4.8296445;52.376644;4.693
4.925268;52.3390695;3.819
4.7950915;52.3740025;5.819
4.933882;52.345287;5.846
4.814905;52.3497315;2.913
4.829999;52.3568285;4.988
4.895164;52.378332;3.702
4.8167945;52.381994;4.381
4.831141;52.3566605;4.946
4.8905255;52.4102685;5.438
4.9393565;52.3932515;4.823
4.8293405;52.380646;6.473
4.8454365;52.374439;5.733
4.8203705;52.3451385;2.727
4.9219195;52.3528675;5.499
4.9444845;52.341673;6.063
4.786438;52.3526725;3.574
4.9149585;52.38241;6.843
4.9670385;52.3174075;3.383
4.913765;52.4022105;2.222
4.8314755;52.380314;7.203
4.9119625;52.407503;4.471
4.8828945;52.4193595;3.132
4.8581815;52.325853;4.98
4.9896935;52.2919235;3.37
4.81604;52.378628;4.131
4.817144;52.378517;4.159
4.800849;52.369753;2.683
4.7818125;52.3527965;3.611
4.958997;52.317257;3.053
4.8245495;52.3565885;4.804
4.7847505;52.3533535;3.626
4.969774;52.3154525;2.896
4.9878115;52.2921085;3.165
4.794824;52.3632965;3.396
4.9438785;52.338768;4.263
4.8149345;52.378738;4.352
4.9662545;52.317131;3.356
4.9416575;52.339096;5.047
4.9171195;52.409332;4.245
4.7945005;52.3777505;5.866
4.817224;52.3436795;2.963
4.8349575;52.3797645;6.986
4.813837;52.378845;4.487
4.9685825;52.315733;2.693
4.8053425;52.372978;3.045
4.988687;52.292023;3.211
4.8304085;52.380478;7.287
4.9711335;52.312096;4.346
4.9631745;52.3201505;3.165
4.8359885;52.3796005;6.506
4.8282735;52.38081;5.352
4.833925;52.379925;3.426
4.9639765;52.3204325;3.335
4.9665465;52.3168085;3.594
4.970755;52.2899895;4.68
4.9326935;52.346033;5.852
4.9167745;52.409487;4.282
4.9179;52.4089815;4.128
4.818007;52.343874;2.449
4.96733;52.317089;3.721
4.9623655;52.319872;2.016
4.884028;52.417509;2.68
4.967518;52.315954;3.285
4.7825715;52.3524955;3.118
4.9173365;52.409235;4.994
4.967021;52.3164805;3.883
4.948118;52.341967;5.019
4.969265;52.289585;4.906
4.8845245;52.417717;2.875
4.883531;52.4173015;2.226
4.985633;52.292223;3.11
4.7834175;52.355919;5.142
4.802231;52.3552075;2.759
4.882139;52.4190425;3.672
4.7855525;52.353031;3.727
4.8222945;52.3565635;4.221
4.97189;52.2994915;4.873
4.9690415;52.3192045;3.509
4.805588;52.3558845;3.159
4.846308;52.3728045;3.332
4.8352085;52.3805065;4.867
4.883117;52.4191585;3.744
4.8341415;52.3806725;6.82
4.9901105;52.292585;3.375
4.9690625;52.3152085;2.862
4.8823685;52.4188465;3.908
4.7776275;52.353058;3.086
4.989619;52.292639;3.014
4.836139;52.381071;4.908
4.8193465;52.3447645;2.59
4.8250025;52.362831;3.117
4.797751;52.3607715;6.502
4.801751;52.346546;2.485
4.922786;52.347511;3.116
4.778408;52.352745;3.27
4.7828315;52.3527315;3.32
4.9909245;52.294214;3.846
4.8354295;52.3529895;3.743
4.8350725;52.381239;4.266
4.8821315;52.4133165;4.98
4.811005;52.3771935;6.421
4.9696315;52.2910995;3.865
4.8108415;52.377598;7.279
4.949047;52.34021;4.503
4.9736075;52.300335;4.855
4.9861735;52.291487;4.642
4.990117;52.29421;3.399
4.974807;52.3130325;4.132
4.8460105;52.3727645;3.987
4.969209;52.291002;3.647
4.815175;52.37678;6.897
4.930624;52.3589935;7.006
4.9448255;52.3954355;6.634
4.785844;52.350746;3.311
4.817384;52.376562;6.205
4.955755;52.359064;7.853
4.8264455;52.3761155;7.838
4.882443;52.418581;3.151
4.7820215;52.3522835;3.906
4.8826735;52.4183845;3.393
4.7816155;52.351891;3.392
4.8972685;52.407328;3.705
4.9473355;52.340462;4.474
4.835354;52.3487455;7.209
4.809901;52.3772985;6.144
4.81407;52.3768865;6.9
4.8225255;52.3781855;3.224
4.8932655;52.3460635;5.236
4.9694965;52.2904795;3.548
4.8271015;52.376011;7.506
4.812278;52.353836;7.032
4.7764535;52.3539565;3.043
4.8398935;52.345104;7.166
4.9073145;52.388298;6.833
4.970528;52.289833;4.259
4.8813215;52.414488;3.381
4.909278;52.387049;5.516
4.81455;52.354296;4.378
4.776864;52.354353;3.366
4.816279;52.376667;6.229
4.784157;52.350866;3.161
4.929142;52.39287;5.584
4.9594825;52.316689;3.97
4.791027;52.3812865;3.873
4.791112;52.378336;3.389
4.9234225;52.390116;4.053
4.8244165;52.3633845;3.724
4.797046;52.3738265;4.468
4.9618015;52.320383;3.11
4.9840395;52.292164;3.295
4.7899715;52.3812735;3.766
4.7900585;52.3783245;3.064
4.9921405;52.291107;3.542
4.9695675;52.315729;2.669
4.8113135;52.379091;4.135
4.9234755;52.388821;4.988
4.982539;52.2920685;4.461
4.9241005;52.3890935;4.215
4.8134165;52.354067;7.647
4.8124175;52.3789845;4.84
4.962063;52.320097;3.118
4.8164385;52.3431185;2.216
4.784563;52.3512615;3.637
4.8322715;52.3566725;4.666
4.9671425;52.303007;3.975
4.8353865;52.3544235;3.419
4.9825845;52.2915895;4.69
4.8110565;52.35021;3.504
4.776419;52.355299;3.577
4.7975245;52.3798235;3.317
4.795631;52.3797895;3.152
4.793011;52.3807985;3.494
4.908867;52.388891;6.45
4.8683705;52.383394;3.795
4.986197;52.2922135;3.571
4.98917;52.290714;3.538
4.984817;52.292328;3.901
4.9832315;52.292267;3.835
4.8635805;52.366106;3.607
4.8060845;52.3552645;3.995
4.7850735;52.351065;3.591
4.8067355;52.3569105;3.724
4.96754;52.302292;4.156
4.9858075;52.291185;4.397
4.904387;52.4197975;3.4
4.778948;52.3542865;3.304
4.7854355;52.3503555;3.294
4.787227;52.352362;3.518
4.9279305;52.3786645;3.234
4.7763715;52.354557;3.222
4.7846425;52.35066;3.674
4.7820925;52.35169;3.623
4.8902465;52.409128;5.74
4.7825235;52.352095;3.143
4.9446935;52.341114;6.798
4.976736;52.2900105;3.836
4.990323;52.292004;3.038
4.778111;52.353861;3.166
4.8857005;52.411274;5.489
4.9885905;52.291645;3.951
4.7952425;52.3777315;5.509
4.9687865;52.31546;2.286
4.9733315;52.3006385;2.52
4.844792;52.3489305;6.563
4.97303;52.2904335;3.268
4.894479;52.4084265;3.25
4.9443655;52.36849;3.737
4.970411;52.290514;3.608
4.8891445;52.410919;5.263
4.9664795;52.316322;3.312
4.7968505;52.377758;5.469
4.784927;52.35055;3.29
4.796046;52.3777465;5.18
4.9309575;52.4079015;2.909
4.9625555;52.32045;2.007
4.889818;52.4106025;6.728
4.9670155;52.3157555;3.844
4.9444585;52.338911;5.83
4.8767645;52.3272665;1.183
4.7891505;52.349472;3.308
4.939773;52.3677045;3.495
4.922206;52.3888415;4.94
4.9436645;52.3413945;6.719
4.944747;52.3427395;7.435
4.785358;52.35095;3.894
4.8273265;52.3770045;4.177
4.9762995;52.2900085;3.603
4.9772085;52.2900105;4.059
4.9688665;52.290163;3.047
4.7771765;52.354994;3.927
4.875151;52.37566;4.899
4.972589;52.301216;3.975
4.992604;52.2910615;3.478
4.794484;52.3632255;3.29
4.9718565;52.294109;4.607
4.8328385;52.356676;4.078
4.7813075;52.3520145;3.284
4.78123;52.352602;3.909
4.78172;52.352409;3.407
4.933088;52.3474275;5.557
4.9434535;52.3684805;3.29
4.988152;52.292469;3.216
4.945272;52.396004;6.99
4.793019;52.3805215;3.073
4.792995;52.3813535;3.9
4.8097765;52.376167;7.915
4.7776975;52.35346;3.553
4.993433;52.2924325;3.052
4.8914705;52.332512;3.83
4.9438365;52.3684845;3.131
4.779963;52.355276;3.322
4.9667;52.293932;3.539
4.763993;52.3954205;1.783
4.97366;52.311413;4.78
4.9675685;52.294058;3.881
4.9463775;52.343027;6.106
4.943854;52.3677385;3.411
4.8873215;52.3874205;2.321
4.948435;52.341772;5.87
4.814371;52.3757135;6.083
4.9226795;52.3891255;4.809
4.810914;52.376055;7.854
4.780822;52.352207;3.683
4.979487;52.2900485;4.086
4.946541;52.3429245;6.126
4.917388;52.361399;5.666
4.926174;52.3380085;3.557
4.796385;52.353405;3.882
4.7791105;52.3556175;3.612
4.9457175;52.396568;6.302
4.7784895;52.353142;3.937
4.777466;52.3562755;3.963
4.7781915;52.3532615;3.596
4.829193;52.381647;5.411
4.82806;52.3749065;4.849
4.8056575;52.3776435;7.497
4.778601;52.353657;3.468
4.8164185;52.3436065;2.213
4.7789;52.3535385;3.526
4.8448015;52.350393;5.986
4.7925535;52.380024;3.245
4.89247;52.4025685;1.427
4.940385;52.3401985;5.417
4.925792;52.3384265;3.387
4.9259835;52.3382165;3.359
4.8988285;52.408529;6.444
4.944747;52.368492;3.351
4.7929465;52.3796175;3.373
4.8032385;52.373201;4.239
4.763994;52.3951775;1.649
4.9263665;52.337801;3.724
4.968438;52.294184;3.301
4.944381;52.3677425;3.517
4.798997;52.3736325;5.274
4.9356505;52.3472615;7.051
4.9877005;52.2917345;3.541
4.8868105;52.4118365;4.342
4.7933865;52.3800295;3.421
4.891023;52.410662;3.359
4.827865;52.377222;4.426
4.91653;52.409563;4.999
4.7782375;52.3559665;3.05
4.9397615;52.3682745;3.653
4.985976;52.324604;2.652
4.793003;52.3810745;3.906
4.9696575;52.289711;4.172
4.89808;52.409306;2.586
4.991355;52.292641;3.021
4.9895855;52.2915535;3.422
4.817777;52.375372;6.347
4.9447655;52.3677485;3.965
4.969969;52.291216;3.156
4.9684265;52.290863;3.036
4.895679;52.410934;3.04
4.9134685;52.3421955;7.975
4.989169;52.292915;3.933
4.928853;52.370573;2.695
4.7755915;52.35487;3.727
4.9146335;52.4019775;2.766
4.8042055;52.3508035;4.608
4.948151;52.3400115;4.755
4.973233;52.299961;3.627
4.973522;52.2996445;3.993
4.8002705;52.344536;2.547
4.939913;52.3940865;4.89
4.9177105;52.4090995;4.157
4.926327;52.3944815;4.43
4.8053315;52.3510325;5.753
4.894066;52.4084965;3.145
4.844887;52.3743975;5.38
4.800911;52.344414;2.517
4.8022505;52.34417;2.524
4.9433465;52.3392505;4.381
4.9904635;52.291464;3.365
4.8976385;52.408726;2.401
4.8735865;52.3361415;2.133
4.9691335;52.322365;4.729
4.971321;52.2893375;4.49
4.78907;52.3812905;3.065
4.8830585;52.3900125;2.358
4.8066655;52.348215;3.976
4.8879675;52.4102;6.056
4.8015695;52.344294;2.6
4.7840645;52.35046;3.103
4.9709775;52.2892665;4.137
4.932833;52.392025;4.46
4.8027195;52.343239;2.562
4.9722095;52.299189;4.427
4.921646;52.3506665;6.179
4.9688495;52.2909605;3.709
4.817901;52.383072;5.823
4.8059335;52.352257;5.842
4.8540615;52.3778975;5.522
4.7760735;52.354668;3.252
4.784857;52.3501435;3.518
4.8179315;52.382368;6.821
4.911902;52.3896945;5.823
4.943449;52.339468;4.814
4.8992805;52.409109;6.541
4.92327;52.388428;4.381
4.8309915;52.3637085;4.443
4.8608605;52.3528215;4.879
4.815596;52.3498705;3.06
4.8179165;52.382719;6.99
4.914771;52.3545665;5.068
4.830038;52.363701;4.303
4.9708365;52.290617;3.564
4.944208;52.341812;6.751
4.970393;52.2913135;3.499
4.9841225;52.2912195;4.348
4.9602735;52.316988;4.769
4.925013;52.3392565;3.866
4.913547;52.4002245;2.656
4.9134505;52.4005355;2.976
4.9624155;52.322432;3.733
4.952746;52.2984905;3.285
4.794655;52.3764785;4.799
4.9668565;52.3032895;3.075
4.7962635;52.376507;4.857
4.876199;52.3843155;3.843
4.9301725;52.393017;4.478
4.9699325;52.2905785;3.356
4.919721;52.4125305;4.856
4.9471845;52.3393305;3.489
4.7751615;52.354465;3.37
4.802781;52.3435095;2.105
4.969826;52.2888835;4.235
4.9304535;52.39299;5.966
4.895596;52.419369;3.514
4.7954585;52.3764915;4.775
4.9461285;52.3390275;3.574
4.789078;52.381012;3.106
4.9293555;52.39324;4.218
4.9314705;52.392677;4.57
4.815524;52.3435895;2.051
4.815502;52.3442825;2.775
4.8142025;52.3498595;2.417
4.989214;52.291218;3.976
4.9258685;52.379036;3.987
4.930457;52.409172;2.654
4.936666;52.3928585;3.06
4.931581;52.408573;2.033
4.9267345;52.3788835;3.715
4.920906;52.411997;4.046
4.931019;52.4088725;2.488
4.9399515;52.3930415;5.503
4.7929705;52.3823755;3.042
4.7929845;52.3818875;3.502
4.8189405;52.3474235;3.932
4.792978;52.3821315;3.365
4.8867925;52.4124565;4.745
4.971874;52.3018685;2.446
4.9293035;52.392492;5.667
4.8199615;52.347435;3.316
4.9228615;52.3444995;5.569
4.892906;52.4027445;1.726
4.789007;52.3516555;4
4.9170405;52.3949835;4.948
4.993899;52.2959235;3.32
4.9369395;52.39282;3.086
4.7967515;52.378355;4.667
4.795143;52.3783285;4.403
4.778978;52.3529475;3.862
4.8064685;52.351265;5.671
4.80687;52.347813;3.099
4.9716125;52.3021485;2.111
4.9362215;52.3929275;3.376
4.88733;52.4111425;6.782
4.8064975;52.352022;5.64
4.7959475;52.3783435;4.677
4.795534;52.37595;5.352
4.869858;52.383604;4.423
4.97101;52.2941855;4.417
4.7897275;52.351368;3.87
4.782977;52.3540365;4.519
4.79473;52.3759365;5.342
4.972138;52.311947;4.028
4.8763885;52.384205;3.703
4.831946;52.363722;4.675
4.8156565;52.353079;4.837
4.7929635;52.38262;3.085
4.8609315;52.3532255;6.524
4.930602;52.4081135;2.985
4.7808915;52.3548735;3.202
4.9636295;52.3199825;2.295
4.989766;52.2911625;3.502
4.8308645;52.381916;5.708
4.814886;52.3771895;5.149
4.8757635;52.3849165;3.877
4.919908;52.4124275;3.516
4.8964395;52.3471985;5.379
4.7929565;52.382864;3.042
4.930289;52.408833;2.055
4.962821;52.319708;2.093
4.887302;52.4107835;6.102
4.833932;52.3763355;4.835
4.779387;52.35334;3.762
4.8159915;52.377079;6.549
4.96674;52.3014755;4.729
4.8684015;52.3636265;3.465
4.937353;52.392719;3.431
4.9782485;52.2896485;4.866
4.8145155;52.35285;7.743
4.904348;52.4185275;4.796
4.9926425;52.292963;3.121
4.869006;52.363613;3.951
4.8252;52.3636435;4.122
4.9095835;52.3904685;6.961
4.930717;52.3976745;3.766
4.9939615;52.293203;3.688
4.8333275;52.3749195;5.03
4.815538;52.343115;2.173
4.9631675;52.319826;2.295
4.9919395;52.2915935;3.639
4.920671;52.412083;4.122
4.815516;52.3438055;2.362
4.869551;52.3838025;4.569
4.8133765;52.352621;6.843
4.91732;52.385477;5.705
4.8195835;52.3452075;2.698
4.925505;52.3920555;4.002
4.8025615;52.3812425;2.721
4.9925305;52.292568;3.122
4.9741905;52.2907655;3.063
4.930805;52.3930185;4.773
4.812869;52.3535765;7.805
4.814005;52.3538055;7.947
4.97635;52.2919655;3.219
4.8690095;52.362724;3.374
4.8988885;52.4102305;3.568
4.8070375;52.35103;5.539
4.8985855;52.409546;3.604
4.828154;52.37513;4.366
4.975696;52.2913265;3.469
4.97659;52.29133;3.555
4.815143;52.3540345;4.04
4.972851;52.2910235;3.642
4.833683;52.3757685;5.774
4.833565;52.3754885;5.711
4.971723;52.289463;4.916
4.8986855;52.409771;3.202
4.899496;52.4116115;4.431
4.869204;52.36331;3.433
4.791871;52.360773;5.36
4.8992925;52.411152;3.124
4.889684;52.3843595;2.032
4.8990915;52.410692;3.839
4.868602;52.363329;3.78
4.9298805;52.4085425;2.432
4.9303915;52.408205;2.903
4.899699;52.4120715;4.437
4.929974;52.3970965;3.379
4.8167925;52.3533095;5.122
4.8987875;52.4100075;3.986
4.921526;52.3891025;4.293
4.9242025;52.388603;4.783
4.930235;52.397301;3.245
4.9692905;52.290266;3.101
4.910122;52.3908505;5.505
4.81046;52.37734;6.28
4.815734;52.376818;6.019
4.906041;52.4192195;4.425
4.8901625;52.4100685;6.665
4.9297155;52.3968945;3.118
4.8290815;52.3636875;4.917
